 --- Timing ---
Full run: 4.2685 minutes (2.561102e+02 secs)
Ranking computation: 4.12248 minutes (2.473488e+02 secs)
Ranking is: ~96.5791% of the run time
 
 --- Rankings ---
 V   	AEF                   IF	
"1522"	0.0000000000 	           0
"1523"	0.0000000000 	           0
"1524"	0.0000000000 	           0
"1525"	0.0000000000 	           0
"1526"	0.0000000000 	           0
"1527"	0.0000000000 	           0
"1528"	0.0000000000 	           0
"1529"	0.0000000000 	           0
"1530"	0.0000000000 	           0
"1531"	0.0000000000 	           0
"1532"	0.0000000000 	           0
"1533"	0.0000000000 	           0
"1534"	0.0000000000 	           0
"1535"	0.0000000000 	           0
"1536"	0.0000000000 	           0
"1537"	0.0000000000 	           0
"1538"	0.0000000000 	           0
"1539"	0.0000000000 	           0
"1540"	0.0000000000 	           0
"1541"	0.0000000000 	           0
"1542"	0.0000000000 	           0
"1543"	0.0000000000 	           0
"1544"	0.0000000000 	           0
"1545"	0.0000000000 	           0
"1546"	0.0000000000 	           0
"1547"	0.0000000000 	           0
"1548"	0.0000000000 	           0
"1549"	0.0000000000 	           0
"1550"	0.0000000000 	           0
"1551"	0.0000000000 	           0
"1552"	0.0000000000 	           0
"1553"	0.0000000000 	           0
"1554"	0.0000000000 	           0
"1555"	0.0000000000 	           0
"1556"	0.0000000000 	           0
"1557"	0.0000000000 	           0
"1558"	0.0000000000 	           0
"1559"	0.0000000000 	           0
"1560"	0.0000000000 	           0
"1561"	0.0000000000 	           0
"1562"	0.0000000000 	           0
"1563"	0.0000000000 	           0
"1564"	0.0000000000 	           0
"1565"	0.0000000000 	           0
"1566"	0.0000000000 	           0
"1567"	0.0000000000 	           0
"1568"	0.0000000000 	           0
"1569"	0.0000000000 	           0
"1570"	0.0000000000 	           0
"1571"	0.0000000000 	           0
"1572"	0.0000000000 	           0
"1573"	0.0000000000 	           0
"1574"	0.0000000000 	           0
"1575"	0.0000000000 	           0
"1576"	0.0000000000 	           0
"1577"	0.0000000000 	           0
"1578"	0.0000000000 	           0
"1579"	0.0000000000 	           0
"1580"	0.0000000000 	           0
"1581"	0.0000000000 	           0
"1582"	0.0000000000 	           0
"1583"	0.0000000000 	           0
"1584"	0.0000000000 	           0
"1585"	0.0000000000 	           0
"1586"	0.0000000000 	           0
"1587"	0.0000000000 	           0
"1588"	0.0000000000 	           0
"1589"	0.0000000000 	           0
"1590"	0.0000000000 	           0
"1591"	0.0000000000 	           0
"1592"	0.0000000000 	           0
"1593"	0.0000000000 	           0
"1594"	0.0000000000 	           0
"1595"	0.0000000000 	           0
"1596"	0.0000000000 	           0
"1597"	0.0000000000 	           0
"1598"	0.0000000000 	           0
"1599"	0.0000000000 	           0
"1600"	0.0000000000 	           0
"1601"	0.0000000000 	           0
"1602"	0.0000000000 	           0
"1603"	0.0000000000 	           0
"1604"	0.0000000000 	           0
"1605"	0.0000000000 	           0
"1606"	0.0000000000 	           0
"1607"	0.0000000000 	           0
"1608"	0.0000000000 	           0
"1609"	0.0000000000 	           0
"1610"	0.0000000000 	           0
"1611"	0.0000000000 	           0
"1612"	0.0000000000 	           0
"1613"	0.0000000000 	           0
"1614"	0.0000000000 	           0
"1615"	0.0000000000 	           0
"1616"	0.0000000000 	           0
"1617"	0.0000000000 	           0
"1618"	0.0000000000 	           0
"1619"	0.0000000000 	           0
"1620"	0.0000000000 	           0
"1621"	0.0000000000 	           0
"1622"	0.0000000000 	           0
"1623"	0.0000000000 	           0
"1624"	0.0000000000 	           0
"1625"	0.0000000000 	           0
"1626"	0.0000000000 	           0
"1627"	0.0000000000 	           0
"1628"	0.0000000000 	           0
"1629"	0.0000000000 	           0
"1630"	0.0000000000 	           0
"1631"	0.0000000000 	           0
"1632"	0.0000000000 	           0
"1633"	0.0000000000 	           0
"1634"	0.0000000000 	           0
"1635"	0.0000000000 	           0
"1636"	0.0000000000 	           0
"1637"	0.0000000000 	           0
"1638"	0.0000000000 	           0
"1639"	0.0000000000 	           0
"1640"	0.0000000000 	           0
"1641"	0.0000000000 	           0
"1642"	0.0000000000 	           0
"1643"	0.0000000000 	           0
"1644"	0.0000000000 	           0
"1645"	0.0000000000 	           0
"1646"	0.0000000000 	           0
"1647"	0.0000000000 	           0
"1648"	0.0000000000 	           0
"1649"	0.0000000000 	           0
"1650"	0.0000000000 	           0
"1651"	0.0000000000 	           0
"1652"	0.0000000000 	           0
"1653"	0.0000000000 	           0
"1654"	0.0000956274 	          17
"1655"	0.0001267620 	          23
"1656"	0.0000830050 	          15
"1657"	0.0000498372 	           9
"1658"	0.0001168487 	          21
"1659"	0.0000165115 	           3
"1660"	0.0000223823 	           4
"1661"	0.0000905984 	          16
"1662"	0.0000421372 	           7
"1663"	0.0000894845 	          16
"1664"	0.0000587143 	          10
"1665"	0.0000332481 	           6
"1666"	0.0000055038 	           1
"1667"	0.0000277534 	           5
"1668"	0.0000276568 	           5
"1669"	0.0000344019 	           6
"1670"	0.0000055038 	           1
"1671"	0.0000055038 	           1
"1672"	0.0000000000 	           0
"1673"	0.0000110077 	           2
"1674"	0.0000505896 	           9
"1675"	0.0000444051 	           8
"1676"	0.0000501184 	           9
"1677"	0.0000055038 	           1
"1678"	0.0000393968 	           7
"1679"	0.0000000000 	           0
"1680"	0.0000389768 	           7
"1681"	0.0000055038 	           1
"1682"	0.0000165115 	           3
"1683"	0.0000387637 	           7
"1684"	0.0000055038 	           1
"1685"	0.0000000000 	           0
"1686"	0.0000390037 	           7
"1687"	0.0000000000 	           0
"1688"	0.0000165115 	           3
"1689"	0.0000336637 	           6
"1690"	0.0000000000 	           0
"1691"	0.0000275192 	           5
"1692"	0.0000230703 	           4
"1693"	0.0000055038 	           1
"1694"	0.0000333128 	           6
"1695"	0.0000000000 	           0
"1696"	0.0000165115 	           3
"1697"	0.0000000000 	           0
"1698"	0.0000000000 	           0
"1699"	0.0000111525 	           2
"1700"	0.0000220154 	           4
"1701"	0.0000389747 	           7
"1702"	0.0000495346 	           9
"1703"	0.0000278174 	           5
"1704"	0.0000452426 	           8
"1705"	0.0000442800 	           8
"1706"	0.0000110077 	           2
"1707"	0.0000110077 	           2
"1708"	0.0000167675 	           3
"1709"	0.0000055038 	           1
"1710"	0.0000330231 	           6
"1711"	0.0000331719 	           6
"1712"	0.0000165115 	           3
"1713"	0.0000000000 	           0
"1714"	0.0000000000 	           0
"1715"	0.0000387017 	           7
"1716"	0.0000220154 	           4
"1717"	0.0000275192 	           5
"1718"	0.0000110077 	           2
"1719"	0.0000275192 	           5
"1720"	0.0000000000 	           0
"1721"	0.0000000000 	           0
"1722"	0.0000165115 	           3
"1723"	0.0000110077 	           2
"1724"	0.0000000000 	           0
"1725"	0.0000110077 	           2
"1726"	0.0000000000 	           0
"1727"	0.0000055038 	           1
"1728"	0.0000000000 	           0
"1729"	0.0000390261 	           7
"1730"	0.0000170809 	           3
"1731"	0.0000000000 	           0
"1732"	0.0000000000 	           0
"1733"	0.0000222231 	           4
"1734"	0.0000165115 	           3
"1735"	0.0000110077 	           2
"1736"	0.0000055038 	           1
"1737"	0.0000000000 	           0
"1738"	0.0000000000 	           0
"1739"	0.0000055038 	           1
"1740"	0.0000342279 	           6
"1741"	0.0000228696 	           4
"1742"	0.0000055038 	           1
"1743"	0.0000055038 	           1
"1744"	0.0000336346 	           6
"1745"	0.0000055038 	           1
"1746"	0.0000055038 	           1
"1747"	0.0000276443 	           5
"1748"	0.0000000000 	           0
"1749"	0.0000113315 	           2
"1750"	0.0000055038 	           1
"1751"	0.0000000000 	           0
"1752"	0.0000000000 	           0
"1753"	0.0000165849 	           3
"1754"	0.0000000000 	           0
"1755"	0.0000000000 	           0
"1756"	0.0000000000 	           0
"1757"	0.0000223051 	           4
"1758"	0.0000056487 	           1
"1759"	0.0000000000 	           0
"1760"	0.0000165115 	           3
"1761"	0.0000000000 	           0
"1762"	0.0000000000 	           0
"1763"	0.0000110077 	           2
"1764"	0.0000165115 	           3
"1765"	0.0000110077 	           2
"1766"	0.0000061918 	           1
"1767"	0.0000055038 	           1
"1768"	0.0000110077 	           2
"1769"	0.0000055038 	           1
"1770"	0.0000000000 	           0
"1771"	0.0000111224 	           2
"1772"	0.0000055038 	           1
"1773"	0.0000000000 	           0
"1774"	0.0000055038 	           1
"1775"	0.0000055038 	           1
"1776"	0.0000000000 	           0
"1777"	0.0000000000 	           0
"1778"	0.0000000000 	           0
"1779"	0.0000055038 	           1
"1780"	0.0000000000 	           0
"1781"	0.0000224158 	           4
"1782"	0.0000277777 	           5
"1783"	0.0000000000 	           0
"1784"	0.0000112947 	           2
"1785"	0.0000110077 	           2
"1786"	0.0000055038 	           1
"1787"	0.0000165115 	           3
"1788"	0.0000165115 	           3
"1789"	0.0000000000 	           0
"1790"	0.0000110077 	           2
"1791"	0.0000057406 	           1
"1792"	0.0000056657 	           1
"1793"	0.0000000000 	           0
"1794"	0.0000165115 	           3
"1795"	0.0000055038 	           1
"1796"	0.0000055630 	           1
"1797"	0.0000110077 	           2
"1798"	0.0000110077 	           2
"1799"	0.0000000000 	           0
"1800"	0.0000110077 	           2
"1801"	0.0000000000 	           0
"1802"	0.0000112947 	           2
"1803"	0.0000000000 	           0
"1804"	0.0000055038 	           1
"1805"	0.0000000000 	           0
"1806"	0.0000110077 	           2
"1807"	0.0000111565 	           2
"1808"	0.0000000000 	           0
"1809"	0.0000055038 	           1
"1810"	0.0000055987 	           1
"1811"	0.0000059806 	           1
"1812"	0.0000055038 	           1
"1813"	0.0000055038 	           1
"1814"	0.0000110077 	           2
"1815"	0.0000055038 	           1
"1816"	0.0000165115 	           3
"1817"	0.0000221530 	           4
"1818"	0.0000110077 	           2
"1819"	0.0000000000 	           0
"1820"	0.0000000000 	           0
"1821"	0.0000055038 	           1
"1822"	0.0000000000 	           0
"1823"	0.0000000000 	           0
"1824"	0.0000165115 	           3
"1825"	0.0000110077 	           2
"1826"	0.0000055038 	           1
"1827"	0.0000000000 	           0
"1828"	0.0000000000 	           0
"1829"	0.0000000000 	           0
"1830"	0.0000000000 	           0
"1831"	0.0000055038 	           1
"1832"	0.0000000000 	           0
"1833"	0.0000000000 	           0
"1834"	0.0000110077 	           2
"1835"	0.0000000000 	           0
"1836"	0.0000000000 	           0
"1837"	0.0000000000 	           0
"1838"	0.0000055038 	           1
"1839"	0.0000000000 	           0
"1840"	0.0000000000 	           0
"1841"	0.0000000000 	           0
"1842"	0.0000000000 	           0
"1843"	0.0000110077 	           2
"1844"	0.0000055038 	           1
"1845"	0.0000055038 	           1
"1846"	0.0000000000 	           0
"1847"	0.0000000000 	           0
"1848"	0.0000000000 	           0
"1849"	0.0000000000 	           0
"1850"	0.0000055038 	           1
"1851"	0.0000110077 	           2
"1852"	0.0000000000 	           0
"1853"	0.0000000000 	           0
"1854"	0.0000055038 	           1
"1855"	0.0000000000 	           0
"1856"	0.0000000000 	           0
"1857"	0.0000165115 	           3
"1858"	0.0000055038 	           1
"1859"	0.0000000000 	           0
"1860"	0.0000000000 	           0
"1861"	0.0000000000 	           0
"1862"	0.0000000000 	           0
"1863"	0.0000110077 	           2
"1864"	0.0000000000 	           0
"1865"	0.0000000000 	           0
"1866"	0.0000110077 	           2
"1867"	0.0000055038 	           1
"1868"	0.0000000000 	           0
"1869"	0.0000000000 	           0
"1870"	0.0000000000 	           0
"1871"	0.0000110077 	           2
"1872"	0.0000000000 	           0
"1873"	0.0000000000 	           0
"1874"	0.0000059806 	           1
"1875"	0.0000055038 	           1
"1876"	0.0000058970 	           1
"1877"	0.0000000000 	           0
"1878"	0.0000055038 	           1
"1879"	0.0000000000 	           0
"1880"	0.0000000000 	           0
"1881"	0.0000000000 	           0
"1882"	0.0000110077 	           2
"1883"	0.0000000000 	           0
"1884"	0.0000055038 	           1
"1885"	0.0000000000 	           0
"1886"	0.0000000000 	           0
"1887"	0.0000000000 	           0
"1888"	0.0000000000 	           0
"1889"	0.0000000000 	           0
"1890"	0.0000055038 	           1
"1891"	0.0000000000 	           0
"1892"	0.0000055038 	           1
"1893"	0.0000165707 	           3
"1894"	0.0000000000 	           0
"1895"	0.0000000000 	           0
"1896"	0.0000000000 	           0
"1897"	0.0000110077 	           2
"1898"	0.0000000000 	           0
"1899"	0.0000055038 	           1
"1900"	0.0000000000 	           0
"1901"	0.0000000000 	           0
"1902"	0.0000055038 	           1
"1903"	0.0000000000 	           0
"1904"	0.0000000000 	           0
"1905"	0.0000000000 	           0
"1906"	0.0000000000 	           0
"1907"	0.0000000000 	           0
"1908"	0.0000055038 	           1
"1909"	0.0000000000 	           0
"1910"	0.0000055038 	           1
"1911"	0.0000110077 	           2
"1912"	0.0000055038 	           1
"1913"	0.0000000000 	           0
"1914"	0.0000055038 	           1
"1915"	0.0000055038 	           1
"1916"	0.0000055038 	           1
"1917"	0.0000000000 	           0
"1918"	0.0000055038 	           1
"1919"	0.0000055038 	           1
"1920"	0.0000055038 	           1
"1921"	0.0000055038 	           1
"1922"	0.0000055038 	           1
"1923"	0.0000055038 	           1
"1924"	0.0000000000 	           0
"1925"	0.0000057406 	           1
"1926"	0.0000055038 	           1
"1927"	0.0000110077 	           2
"1928"	0.0000055038 	           1
"1929"	0.0000000000 	           0
"1930"	0.0000055038 	           1
"1931"	0.0000055038 	           1
"1932"	0.0000110077 	           2
"1933"	0.0000000000 	           0
"1934"	0.0000000000 	           0
"1935"	0.0000000000 	           0
"1936"	0.0000110077 	           2
"1937"	0.0000000000 	           0
"1938"	0.0000000000 	           0
"1939"	0.0000000000 	           0
"1940"	0.0000000000 	           0
"1941"	0.0000000000 	           0
"1942"	0.0000000000 	           0
"1943"	0.0000000000 	           0
"1944"	0.0000058478 	           1
"1945"	0.0000000000 	           0
"1946"	0.0000055038 	           1
"1947"	0.0000000000 	           0
"1948"	0.0000000000 	           0
"1949"	0.0000000000 	           0
"1950"	0.0000055038 	           1
"1951"	0.0000112444 	           2
"1952"	0.0000055038 	           1
"1953"	0.0000000000 	           0
"1954"	0.0000055038 	           1
"1955"	0.0000000000 	           0
"1956"	0.0000055038 	           1
"1957"	0.0000055038 	           1
"1958"	0.0000000000 	           0
"1959"	0.0000000000 	           0
"1960"	0.0000000000 	           0
"1961"	0.0000056873 	           1
"1962"	0.0000000000 	           0
"1963"	0.0000055038 	           1
"1964"	0.0000000000 	           0
"1965"	0.0000000000 	           0
"1966"	0.0000055038 	           1
"1967"	0.0000057935 	           1
"1968"	0.0000000000 	           0
"1969"	0.0000000000 	           0
"1970"	0.0000000000 	           0
"1971"	0.0000055038 	           1
